ID,split_text,starttime,endtime,employ,gender,age,birthyr,region,division,inputstate,race,educ,marstat,sexuality,child18,faminc_new,social_nets_mem__1,social_nets_mem__2,social_nets_mem__3,social_nets_mem__4,social_nets_mem__5,social_nets_mem__6,social_nets_mem__7,social_nets_mem__8,social_nets_mem__10,social_nets_mem__12,social_nets_mem__97,social_nets_mem__98,social_nets_mem__99,inputzipdma_recode,hholdsize,e14_presvote12,presvote16post,ideo5,votereg,faminc,pid7text,job,Q1_1,Q1_2,Q1_3,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,age_cross,family_income_r,faminc_new_r,race_w8,race_xbreak,educ_w8,age_gender,w_age_gender,w_demogs,w_age_gen_1,w_age_gen_2,w_age_gen_3,w_age_gen_4,w_age_gen_5,w_age_gen_6,w_age_gen_7,w_age_gen_8,duration,weight_political
965,in the last year?,2017-12-07 14:57:57,2017-12-07 15:12:11,2,2,22,1995,3,7,40,3,3,5,4,2,5,1,1,0,0,0,1,1,1,1,0,0,0,0,650,2,4,1,1,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,3,3,2,3,2,3,1,1,2,2,1,1,1,2,4,3,1,1,1,3,1,1,1,2,4,1, ,2,3,3,2,4,6,58, , , , ,10, , , ,14.2333333333333,.776556780644381
449,in the year since Donald Trump became President?,2017-12-07 15:06:27,2017-12-07 15:11:51,4,2,56,1961,4,8,8,1,3,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,752,1,1,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,4,4,4,4,6,6,5,5,5,1,1,5,5,5,2,4,5,5,5,2,2,5,5,5,2,5,3, ,1,1,1,2,6,10,74, , , , , , ,2, ,5.4,.571615539415581
30,since the end of the Obama Administration?,2017-12-07 15:01:11,2017-12-07 15:12:10,1,1,51,1966,2,3,18,1,5,3,1,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,515,4,1,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,4,2,2,3,4,2,2,1,1,1,1,1,2,2,1,4,2,1,1,1,2,1,2,2,2,3,2, ,2,1,1,3,2,4,27, , ,3, , , , , ,10.9666666666667,.853647759048423
122,in the year since Donald Trump became President?,2017-12-07 15:02:35,2017-12-07 15:12:30,6,2,56,1961,2,3,39,1,2,1,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,542,2,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,4,3,3,5,2,5,5,1,2,5,5,2,5,3,3,3,5,2,5,5,3,3,5,3, ,2,1,1,1,6,10,73, , , , , , ,1, ,9.91666666666667,.607154145532793
1109,since the end of the Obama Administration?,2017-12-07 15:04:51,2017-12-07 15:12:37,2,1,61,1956,3,7,48,1,2,1,1,1,9,1,1,1,1,0,0,1,1,1,0,0,0,0,612,7,1,2,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,1,1,1,1,1,1,2,2,3,3,1,1,2,4,1,3,1,1,2,1,2,2,1,2,1,1,3, ,3,1,1,1,3,5,25, , ,1, , , , , ,7.75,.570452919074248
378,since the end of the Obama Administration?,2017-12-07 15:04:35,2017-12-07 15:12:41,2,2,45,1972,4,8,30,1,5,1,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,766,2,3,7,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,1,4,4,4,3,4,2,2,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2, ,1,1,1,3,5,9,75, , , , , , ,3, ,8.1,.85807511294176
242,in the last year?,2017-12-07 15:02:28,2017-12-07 15:12:30,5,2,81,1936,1,1,23,1,6,1,1,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0,500,2,1,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,5,2,4,2,4,1,1,1,4,2,1,3,3,2,3,1,1,1,3,3,2,3,3, ,2,1,1,4,6,10,88, , , , , , , ,4,10.0166666666667,1.01122006081309
724,since the end of the Obama Administration?,2017-12-07 14:56:53,2017-12-07 15:13:39,4,1,58,1959,3,7,40,1,2,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,671,3,2,3,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,4,4,3,3,4,4,1,3,3,3,4,2,3,3,3,3,2,3,3,3,4,3,3, ,2,1,1,1,3,5,25, , ,1, , , , , ,16.7666666666667,.564284803942742
868,since the end of the Obama Administration?,2017-12-07 15:04:54,2017-12-07 15:13:44,1,2,59,1958,3,6,28,1,2,1,1,2,97,1,0,0,0,0,0,0,0,0,0,0,0,0,710,2,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,4,3,3,5,3,5,1,2,3,2,4,3,3,3,3,5,1,3,3,3,4,3,3, ,4,1,1,1,6,10,73, , , , , , ,1, ,8.83333333333333,.677620559042231
626,since the end of the Obama Administration?,2017-12-07 15:00:00,2017-12-07 15:13:43,4,1,52,1965,2,4,27,1,2,1,1,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,613,2,2,2,5,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,1,1,1,1,3,2,1,4,3,1,1,5,3,2,4,1,2,3,3,1,1,5,3,3,4,2,2, ,2,1,1,1,2,4,25, , ,1, , , , , ,13.7166666666667,.861283331048086
867,in the last year?,2017-12-07 15:11:35,2017-12-07 15:14:03,2,2,25,1992,2,4,27,3,2,3,5,2,97,0,0,0,0,0,0,0,0,0,0,0,0,1,613,5,4,7,4,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,1,2,3,3,2,3,3,3,3,1,2,2,3,3,3,3,4,3,2,2,4,2,2,3,4,1, ,4,3,3,1,4,7,57, , , , ,9, , , ,2.46666666666667,1.53047383566459
302,since the end of the Obama Administration?,2017-12-07 15:01:07,2017-12-07 15:14:18,5,1,73,1944,4,9,6,3,1,1,1,2,97,0,0,0,0,0,0,0,0,0,0,0,0,1,803,2,2,2,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,3,3,1,5,4,4,4,4,4,1,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3, ,4,3,3,1,3,5,45, , , ,9, , , , ,13.1833333333333,.737136909356889
971,in the year since Donald Trump became President?,2017-12-07 15:04:08,2017-12-07 15:14:30,6,1,58,1959,3,5,12,1,5,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,539,2,1,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,5,4,3,3,3,2,2,4,4,4,1,4,4,3,3,2,2,3,4,4,3,4,3, ,1,1,1,3,3,5,27, , ,3, , , , , ,10.3666666666667,.853647759048423
223,since the end of the Obama Administration?,2017-12-07 15:03:49,2017-12-07 15:14:33,1,1,63,1954,2,4,19,1,2,3,1,2,10,1,0,1,0,0,0,0,0,0,0,0,0,0,637,1,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,2,1,3,2,2,4,3,4,1,2,3,3,4,2,3,3,3,3,2,2,3,3,4,3,3, ,3,1,1,1,3,5,25, , ,1, , , , , ,10.7333333333333,.861283331048086
820,since the end of the Obama Administration?,2017-12-07 15:03:41,2017-12-07 15:14:30,7,2,38,1979,1,1,50,1,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,523,1,4,2,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,3,3,3,4,4,4,3,4,4,2,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,2, ,1,1,1,1,5,8,61, , , , , ,1, , ,10.8166666666667,.455155291059538
1096,in the last year?,2017-12-07 15:06:54,2017-12-07 15:14:52,1,2,39,1978,4,9,6,1,6,1,1,1,9,1,1,0,0,0,0,0,1,1,0,0,0,0,803,3,1,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,1,1,1,1,3,2,1,2,1,1,3,1,1,1,3,1,1,3,2,1,2,1,3,2,2,2, ,3,1,1,4,5,8,64, , , , , ,4, , ,7.96666666666667,.633522196991993
110,in the last year?,2017-12-07 15:06:53,2017-12-07 15:14:55,5,1,78,1939,3,6,21,1,1,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,659,2,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,5,4,2,3,2,2,1,4,3,3,3,4,2,2,2,2,2,3,4,4,4,4,3, ,1,1,1,1,3,5,37, , , ,1, , , , ,8.03333333333333,.798920357015209
417,in the year since Donald Trump became President?,2017-12-07 15:07:40,2017-12-07 15:15:11,1,1,49,1968,3,7,5,3,5,1,1,1,5,1,1,0,0,0,0,0,1,0,0,0,0,0,734,5,2,2,5,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,3,3,3,1,3,3,2,2,3,2,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2, ,2,3,3,3,2,4,35, , ,11, , , , , ,7.51666666666667,.872103674340414
292,in the year since Donald Trump became President?,2017-12-07 14:56:24,2017-12-07 15:15:12,1,2,49,1968,1,1,50,6,6,1,1,2,9,1,1,1,1,0,1,1,1,0,0,0,0,0,523,2,1,1,2,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,4,4,1,2,1,2,1,2,2,2,4,4,2,2,2,3,2,3,2,2,4,2, ,3,1,4,4,5,9,76, , , , , , ,4, ,18.8,.671613220480688
833,since the end of the Obama Administration?,2017-12-07 15:09:59,2017-12-07 15:15:24,1,1,26,1991,3,5,12,3,5,5,2,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,534,1,4,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,1,2,3,3,4,3,3,2,4,1,1,3,2,2,2,4,4,3,3,2,2,3,3,3,2,4,1, ,2,3,3,3,1,2,11,11, , , , , , , ,5.41666666666667,1.14244663605257
338,in the year since Donald Trump became President?,2017-12-07 14:56:53,2017-12-07 15:14:52,5,2,69,1948,3,5,12,1,4,1,1,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,571,2,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,3,3,3,2,3,3,3,3,4,3,1,5,2,3,4,3,3,3,4,3,2,5,3,3,3,3,3, ,3,1,1,2,6,10,86, , , , , , , ,2,17.9666666666667,.960545797319332
878,since the end of the Obama Administration?,2017-12-07 15:00:52,2017-12-07 15:15:27,4,2,38,1979,3,5,51,2,5,5,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,544,3,1,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,4,3,5,4,4,3,4,5,2,5,4,4,2,4,3,2,3,2,3,3,3,3,3,4,2, ,1,2,2,3,5,8,67, , , , , ,7, , ,14.5833333333333,.470761560935468
728,in the last year?,2017-12-07 15:04:27,2017-12-07 15:15:54,5,2,70,1947,1,2,36,1,2,3,1,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,514,1,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,5,4,2,1,1,5,1,1,3,1,1,4,3,2,3,2,1,2,3,2,2,4,3, ,1,1,1,1,6,10,85, , , , , , , ,1,11.45,.9141667156718
790,in the year since Donald Trump became President?,2017-12-07 15:02:32,2017-12-07 15:15:23,4,2,61,1956,4,8,32,1,4,1,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,839,2,1,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,5,4,4,3,3,1,2,2,3,4,3,4,3,3,3,2,2,3,3,3,4,4,3, ,1,1,1,2,6,10,74, , , , , , ,2, ,12.85,.571615539415581
686,in the last year?,2017-12-07 15:06:20,2017-12-07 15:15:53,5,1,49,1968,1,1,50,7,3,1,1,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,523,2,1,4,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,3,2,4,1,2,2,2,1,2,1,3,4,4,1,2,2,3,1,2,1,2,2,2, ,2,1,4,2,2,4,26, , ,2, , , , , ,9.55,.351865900864327
226,since the end of the Obama Administration?,2017-12-07 15:09:16,2017-12-07 15:15:50,7,2,58,1959,3,5,45,1,5,1,1,1,10,1,1,1,1,0,0,0,1,1,0,0,0,0,539,3,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,3,3,3,1,4,4,3,3,3,3,1,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3, ,3,1,1,3,6,10,75, , , , , , ,3, ,6.56666666666667,.749560765203892
150,in the last year?,2017-12-07 15:09:44,2017-12-07 15:16:02,2,2,37,1980,2,3,17,1,2,1,4,1,6,1,0,0,0,0,1,0,1,0,0,0,0,0,675,5,1,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,5,4,3,2,2,1,2,2,3,2,2,4,3,2,2,2,3,2,3,3,3,4,2, ,2,1,1,1,5,8,61, , , , , ,1, , ,6.3,.572718964518644
1102,since the end of the Obama Administration?,2017-12-07 15:10:50,2017-12-07 15:15:58,1,1,28,1989,4,9,6,1,5,1,1,1,8,1,1,0,1,0,1,0,1,1,0,0,0,0,803,5,1,2,2,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,1,1,2,1,3,4,2,1,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1, ,2,1,1,3,1,2,3,3, , , , , , , ,5.11666666666667,.858101848737433
477,in the year since Donald Trump became President?,2017-12-07 15:09:47,2017-12-07 15:16:10,5,2,63,1954,4,8,4,1,3,4,1,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,753,1,1,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,3,2,3,3,4,4,3,2,2,2,2,2,2,2,2,3,3,3,2,2,3,2,2,2,2,4,3, ,1,1,1,2,6,10,74, , , , , , ,2, ,6.38333333333333,.571615539415581
822,since the end of the Obama Administration?,2017-12-07 15:01:50,2017-12-07 15:16:12,1,2,51,1966,4,9,53,1,4,3,1,1,4,1,1,1,1,0,0,0,1,1,1,0,0,0,820,4,1,1,3,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,3,3,4,2,2,2,3,1,1,2,3,2,3,3,2,2,2,2,2,2,2,2,3,3,2, ,1,1,1,2,5,9,74, , , , , , ,2, ,14.35,.571615539415581
620,in the last year?,2017-12-07 15:12:42,2017-12-07 15:16:22,1,2,54,1963,2,4,27,1,2,1,1,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,613,2,4,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,3,3,3,2,4,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,3,2, ,2,1,1,1,5,9,73, , , , , , ,1, ,3.66666666666667,.652763138748669
1019,in the last year?,2017-12-07 15:03:57,2017-12-07 15:16:41,1,1,29,1988,3,5,12,1,5,1,1,1,6,1,1,1,1,0,1,1,1,1,1,0,0,0,571,4,1,2,2,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,1,1,1,1,3,3,2,2,1,2,2,1,2,2,2,1,2,2,2,2,3,1,3,3,1, ,2,1,1,3,1,2,3,3, , , , , , , ,12.7166666666667,4.93033403680374
671,in the year since Donald Trump became President?,2017-12-07 15:05:53,2017-12-07 15:16:51,4,2,30,1987,4,8,8,2,5,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,752,4,4,7,3,2, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,3,2,3,4,3,3,5,2,2,2,2,2,3,3,5,5,5,5,5,5,5,5,5,5,1, ,2,2,2,3,4,7,67, , , , , ,7, , ,10.9666666666667,1.27734479391661
99,since the end of the Obama Administration?,2017-12-07 15:02:19,2017-12-07 15:16:39,6,1,41,1976,2,3,39,1,6,1,4,2,4,1,1,1,1,0,0,0,1,0,0,0,0,0,542,4,1,1,1,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,4,2,2,1,2,1,1,1,3,3,3,4,3,2,2,1,2,2,2,3,3,4,2, ,1,1,1,4,2,3,16, ,4, , , , , , ,14.3333333333333,.793798082819767
542,in the last year?,2017-12-07 15:13:15,2017-12-07 15:17:05,1,1,46,1971,4,9,6,4,5,1,1,1,10,1,1,1,1,0,0,0,1,1,0,0,0,0,807,4,1,1,5,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,1,1,1,4,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2, ,3,1,4,3,2,4,27, , ,3, , , , , ,3.83333333333333,.853647759048423
715,since the end of the Obama Administration?,2017-12-07 15:11:09,2017-12-07 15:17:24,4,1,56,1961,2,3,26,1,3,4,1,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,563,6,2,7,5,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,1,1,1,1,5,4,2,3,4,3,1,4,4,4,4,4,3,4,3,3,2,3,4,3,4,4,3, ,2,1,1,2,3,5,26, , ,2, , , , , ,6.25,1.67098061471905
92,since the end of the Obama Administration?,2017-12-07 15:07:14,2017-12-07 15:17:01,5,1,81,1936,3,5,12,1,5,1,1,2,97,0,0,0,0,0,0,0,0,0,0,0,0,1,561,2,3,2,5,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,3,2,2,4,2,3,3,3,4,1,3,3,2,4,3,3,3,3,4,2,3,3,2,4,3,3, ,4,1,1,3,3,5,39, , , ,3, , , , ,9.78333333333333,.547910371561969
500,in the year since Donald Trump became President?,2017-12-07 15:09:52,2017-12-07 15:17:23,1,2,61,1956,1,2,36,1,1,6,1,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,514,6,4,7,3,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,4,4,4,4,2,2,3,2,1,2,3,3,3,3,2,2,3,2,2,2,3,3,3,3,3, ,1,1,1,1,6,10,73, , , , , , ,1, ,7.51666666666667,.994345479334355
1018,in the year since Donald Trump became President?,2017-12-07 15:13:05,2017-12-07 15:17:35,1,2,31,1986,4,9,6,7,2,1,4,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,803,7,4,7,3,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,2,1,1,1,4,4,3,1,2,1,3,2,3,2,1,1,2,2,4,3,2,1,2,2,1,1, ,1,1,4,1,4,7,61, , , , , ,1, , ,4.48333333333333,.937950465278357
344,in the last year?,2017-12-07 15:06:23,2017-12-07 15:17:04,1,1,61,1956,4,9,6,3,3,1,1,2,12,1,1,0,0,0,0,0,0,0,0,0,0,0,803,3,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,1,2,1,3,2,4,4,4,4,1,4,3,4,4,2,4,4,4,4,1,4,3,4,4,3,3, ,3,3,3,2,3,5,34, , ,10, , , , , ,10.6833333333333,.911802755089486
236,in the year since Donald Trump became President?,2017-12-07 15:08:27,2017-12-07 15:17:35,5,2,91,1926,3,7,48,1,3,4,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,600,1,2,2,5,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,4,1,2,1,4,2,5,5,5,5,1,2,5,2,4,2,5,5,5,5,1,5,3,3,4,5,3, ,1,1,1,2,6,10,86, , , , , , , ,2,9.13333333333333,.960545797319332
323,since the end of the Obama Administration?,2017-12-07 14:58:22,2017-12-07 15:17:12,5,1,49,1968,3,6,21,1,2,1,1,2,97,1,1,1,0,0,0,0,0,0,0,0,0,0,541,2,4,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,1,1,1,4,4,2,2,2,3,1,4,3,3,4,1,3,3,3,3,2,3,3,3,4,2,2, ,4,1,1,1,2,4,25, , ,1, , , , , ,18.8333333333333,.613304941921267
207,in the last year?,2017-12-07 15:04:30,2017-12-07 15:17:39,5,2,70,1947,2,3,26,1,4,1,1,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,563,2,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,3,1,1,1,3,4,3,2,3,4,1,3,3,3,4,2,3,3,3,4,2,3,3,3,4,2,3, ,1,1,1,2,6,10,86, , , , , , , ,2,13.15,.960545797319332
155,in the last year?,2017-12-07 15:08:49,2017-12-07 15:18:02,1,2,57,1960,3,5,12,1,2,1,1,2,9,1,1,0,0,0,1,1,1,0,0,0,0,0,571,2,1,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,4,2,3,2,2,1,1,2,3,3,2,4,3,2,2,1,1,2,3,3,3,4,3, ,3,1,1,1,6,10,73, , , , , , ,1, ,9.21666666666667,.607154145532793
69,since the end of the Obama Administration?,2017-12-07 15:07:52,2017-12-07 15:18:09,1,1,62,1955,3,6,47,1,5,3,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,659,1,1,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,3,3,3,3,3,2,3,1,1,1,1,1,1,2,1,4,3,2,2,2,2,2,2,2,2,3,3, ,1,1,1,3,3,5,27, , ,3, , , , , ,10.2833333333333,.853647759048423
1111,since the end of the Obama Administration?,2017-12-07 15:08:46,2017-12-07 15:18:05,7,2,56,1961,2,4,19,5,1,1,6,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0,637,2,4,7,6,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,4,4,4,2,3,4,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,4,3, ,1,1,4,1,6,10,73, , , , , , ,1, ,9.31666666666667,1.6474267469079
913,since the end of the Obama Administration?,2017-12-07 15:04:27,2017-12-07 15:18:17,4,2,56,1961,3,5,12,1,5,1,1,2,97,1,0,0,0,0,1,0,0,0,0,0,0,0,534,3,1,1,4,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,4,3,4,4,3,2,2,2,2,2,3,3,4,4,3,3,3,3,2,2,3,3,3,3,3, ,4,1,1,3,6,10,75, , , , , , ,3, ,13.8333333333333,.671613220480688
209,since the end of the Obama Administration?,2017-12-07 15:08:16,2017-12-07 15:18:29,5,1,77,1940,3,5,51,1,2,1,1,2,8,1,1,0,0,0,0,0,1,0,0,0,0,0,511,2,2,2,5,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,1,4,4,4,4,4,4,1,4,4,4,4,4,3,4,4,4,2,4,4,4,4,4,3, ,2,1,1,1,3,5,37, , , ,1, , , , ,10.2166666666667,.891643189680936
268,in the last year?,2017-12-07 15:11:35,2017-12-07 15:18:44,5,1,74,1943,2,4,31,1,6,1,1,2,8,1,0,1,0,0,0,0,0,0,0,0,0,0,722,2,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,4,2,4,1,2,1,2,2,2,2,2,4,3,1,2,1,2,2,2,2,2,4,3, ,2,1,1,4,3,5,40, , , ,4, , , , ,7.15,.88373846712636
431,in the year since Donald Trump became President?,2017-12-07 15:03:21,2017-12-07 15:18:51,5,2,58,1959,3,7,40,1,5,1,1,2,12,1,1,1,0,0,1,0,0,0,0,0,0,0,650,3,1,1,1,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,2,3,5,5,4,2,2,2,2,1,3,3,2,4,4,3,3,3,3,2,3,3,3,4,3, ,3,1,1,3,6,10,75, , , , , , ,3, ,15.5,.671613220480688
823,in the year since Donald Trump became President?,2017-12-07 15:00:40,2017-12-07 15:18:56,2,2,48,1969,2,3,55,1,5,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,617,5,1,3,3,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,5,2,3,2,2,1,1,2,3,3,3,4,3,2,2,2,3,3,3,3,3,3,2, ,3,1,1,3,5,9,75, , , , , , ,3, ,18.25,.325261696918761
603,in the year since Donald Trump became President?,2017-12-07 15:11:01,2017-12-07 15:18:59,1,1,44,1973,3,6,21,1,5,1,1,1,11,0,0,0,1,0,0,0,1,0,0,0,0,0,541,3,4,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,1,2,1,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2, ,3,1,1,3,2,3,15, ,3, , , , , , ,7.96666666666667,.630852861196938
730,since the end of the Obama Administration?,2017-12-07 15:08:23,2017-12-07 15:18:48,5,1,78,1939,1,2,42,1,2,4,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,574,2,4,7,5,2, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,2,2,3,5,3,4,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3, ,2,1,1,1,3,5,37, , , ,1, , , , ,10.4166666666667,3.64803524484306
246,in the year since Donald Trump became President?,2017-12-07 15:15:20,2017-12-07 15:19:23,1,2,37,1980,4,8,32,1,5,1,2,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,839,5,1,1,2,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,3,3,3,3,4,4,3,3,3,3,2,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,2, ,3,1,1,3,5,8,63, , , , , ,3, , ,4.05,.633522196991993
191,since the end of the Obama Administration?,2017-12-07 14:58:13,2017-12-07 15:19:34,5,1,69,1948,4,9,41,1,6,4,6,2,97,1,1,0,0,0,1,0,0,0,0,0,0,0,820,1,2,2,4,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,2,3,2,1,4,2,4,3,3,4,1,4,3,3,4,3,4,3,3,3,3,4,3,3,3,2,3, ,4,1,1,4,3,5,40, , , ,4, , , , ,21.35,.986305304093395
326,in the year since Donald Trump became President?,2017-12-07 15:03:52,2017-12-07 15:19:27,1,1,67,1950,4,9,53,1,5,5,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,819,1,2,3,6,1, ,Do you think of yourself as closer to the Democratic or the Republican Party?, ,1,1,1,1,4,3,4,3,4,4,1,2,4,3,4,3,4,3,4,4,2,3,4,3,4,3,3, ,2,1,1,3,3,5,39, , , ,3, , , , ,15.5833333333333,.646195131247647
1007,in the last year?,2017-12-07 15:13:46,2017-12-07 15:19:48,4,2,30,1987,4,8,8,1,4,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,752,1,1,1,3,1, ,Would you call yourself a strong Democrat or a not very strong Democrat?, ,2,2,1,2,4,3,2,3,3,2,1,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3,1, ,1,1,1,2,4,7,62, , , , , ,2, , ,6.03333333333333,.539195955830258
422,since the end of the Obama Administration?,2017-12-07 15:12:42,2017-12-07 15:20:01,2,2,59,1958,1,2,42,1,2,1,1,2,10,1,0,1,0,0,1,0,0,0,0,0,0,0,504,2,2,2,4,1, ,Would you call yourself a strong Republican or a not very strong Republican?, ,2,1,3,1,2,2,3,2,4,4,1,4,2,2,4,2,4,3,3,3,2,3,3,3,4,3,3, ,3,1,1,1,6,10,73, , , , , , ,1, ,7.3,.677620559042231
